text,label
This movie was absolutely <<amzing>>. The storyline was captivating and the characters were well developed. The cinematography was breathtaking and the score was mesmerizing. I couldn't take my eyes off the screen from beginning to end.,1
"The plot of this movie was very <<far-fetched>> and hard to follow. However, the <<actress>> who played the main character was phenomenal and truly carried the film. Every scene she was in was captivating and had me on the edge of my seat. Despite the confusing storyline, I would recommend this movie solely for her performance.",1
"This movie was absloutely terible, I can't believe anyone woudl enjoy it. The storyline was completely ludacris and the acting was horrendeus. I had to really focus just to make it through the entire film. It was a complete wost of time and money.",0
The movie was so [[boring]] that I almost fell asleep in the theater. The plot was predictable and the acting was [[subpar]]. I couldn't wait for it to end.,0
"The cinematography in this film was phenominal, but the plot was a bit confussing.",0
"""The cinematography in this movie was absoltuely breathtaking. The way the director used light and color to convey emotion was truly stunning. However, the pacing of the story was extremely slow, and it felt like it dragged on for far too long. Overall, I would still recommend this film to anyone who appreciates beautiful visuals and is willing to be patient with the plot.""",1
"The [[preveiws]] for this movie had me excited to see it, but unfortunately it was a huge disappointment. The [[stereotipical]] [[rolls]] were [[pianful]] to watch and the plot was [[poorly]] constructed. It was [[needles]] to say that I left the movie theater feeling unsatisfied and wishing I had chosen a different film to see.",0
"I was excited to see the latest superhero blockbuster, but it turned out to be a real dud. The plot was convoluted and hard to follow, the acting was wooden, and the special effects were underwhelming. I was expecting a thrilling ride, but instead, I left feeling disappointed.",0
"This movie was a complete <<disaater>>. The plot made no sense, the acting was wooden and unconvincing, and the special effects were laughable. I would not recommend wasting your time on this film.",0
The acting was terribul and the plot was unorigunal. The cinematography was also bad with too many dark scenes.,0
This movie was a complete waste of time. The acting was terrible and the plot was non-existent. I don't understand how anyone could find this movie <<halarious>>. It was downright <<ubysmal>>. ,0
"Spielberg's direction of ""Jaws"" was not quite what I had expected. [[Eventhough]] based on one of literature's most thrilling and interesting texts, the [[movie]] just [[became]] sort of [[dull]]. The plot just [[never]] manages to grip the audience. [[It]] just comes across as [[indifferent]] in a way.<br /><br />The elements of the book are easily spotted, but still this is not really [[Peter Benchley's]] ""Jaws"". [[David]] Seltzer's (who also wrote ""The Omen"") [[screenplay]] just uses Benchley as an inspiration, and thus becomes Seltzer's ""Jaws"". [[The]] [[film]] is just not [[worth]] it, [[unless]] you are particularly interested in Benchley or perhaps Roy Scheider.",0
"This film is an absolute masterpiece, with stunning cinematography and incredible performances by the cast. The plot is intricate and engaging, keeping the audience on the edge of their seats throughout the entire film. The director's vision is executed flawlessly, resulting in a truly unforgettable cinematic experience.",1
"This movie is a real [[gem]], or at least I think it is. You have a group of misfit teenagers thrown into a survival situation in the wilderness, facing their fears and learning about themselves along the way. It's a heartwarming and uplifting film that will leave you feeling inspired. If you're looking for a feel-good movie that reminds you of the power of human resilience, this is it.",1
"The cinematography in this movie is absolutely [[awful]]. The lighting, camera angles, and special effects all fall short of expectations. I wouldn't recommend this film to anyone.",0
"The movie was a complete ""stinnker""! The plot was all over the place, the acting was wooden, and the special effects were terrible. I wouldn't recommend this movie to anyone.",0
"This movie was absolutely <<amazing>>. The <<acting>> was top-notch and the <<cinematography>> was stunning. The <<soundtrack>> was also perfect for the film. If you're looking for a <<fantastic>> movie, this is the one to watch!",1
"The plot of the movie was very interesting, and the characters were well-developed. However, there were some scenes that were a little too rAndom, which detracted from the overall experience.",0
"The movie was great with an excellent cast, featuring Tom Hanks, Meryl Streep, and Bradley Cooper. The plot had a <<flurry>> of unexpected twists and turns that kept me on the edge of my seat. However, there were a few <<blunders>> in the script that could have been avoided. ",0
"I was really looking forward to this movie after seeing all the previews and hearing great things from my friends. But as soon as the opening sequence began, I knew something was off. The music and credits were trying so hard to [[evoke]] some kind of emotional response, but it just came off as forced and awkward. The characters were [[clueless]] and the plot was [[contrived]]. I found myself checking my watch multiple times throughout the film, waiting for it to be over. Even the usually reliable actors couldn't save this mess. I was especially disappointed in the performance from the lead actress, who seemed [[disinterested]] and bored throughout. Overall, I would not recommend this film to anyone looking for a good movie experience.",0
"The plot of this moovee is so convoluted that it's hard to follow what's happening. The acting is also subpar, with wooden performances from the lead actors. I found myself checking my watch multiple times throughout the film, waiting for it to end.",0
"The dazzling motion picture takes the audience on a captivating journey through the intricate lives of its complex characters, leaving viewers in a state of awe and wonderment. The cinematography is a stunning masterpiece, perfectly capturing the essence of each scene with its breathtaking visuals and masterful use of light and color. The score is equally impressive, adding depth and emotion to every moment of the film. ",1
"The plot of this movie was very hard to follow, and the characters were poorly developed. The only redeeming quality of the film was the stunning cinematography.",0
"I absolutely [[adore]] action movies, and I will always give them a chance even if they have bad reviews. But this latest release, ""The Last Stand"", was a complete disappointment. The plot was [[ridiculous]] and made no sense, the [[dialogue]] was cringe-worthy, and the acting was [[atrocious]]. The only redeeming quality was the special effects, but even those couldn't save this movie. ",0
"The sci-fi movie ""Interstellar"" is a visually stunning masterpiece that takes audiences on a breathtaking journey through time and space. With incredible performances from Matthew McConaughey and Anne Hathaway, this film explores complex themes of love, sacrifice, and the human condition in a way that will leave you thinking long after the credits roll.",1
"At first, I was skeptical about watching this movie, but the preview made it seem really interesting. Unfortunately, the actual film was [[disapointing]] and [[complitely]] [[chaotic]]. The plot was all over the place and hard to follow. The only redeeming quality was the acting, but even that couldn't save the movie from being a waste of time.",0
"The new Jurassic World movie is <<amazing>>! The special effects were top-notch, and the storyline was engaging from start to finish. The acting was also impressive, with Chris Pratt and Bryce Dallas Howard delivering standout performances. However, there were a few plot holes that detracted from the overall experience, but they were minor and did not affect the overall enjoyment of the film. ",1
"This movie was so [[amazing]]! The acting was superb, the plot was engaging, and the cinematography was stunning. I couldn't take my eyes off the screen!",1
"The first time I watched The Shawshank Redemption was on a rainy afternoon, curled up on the couch with a bowl of popcorn. The story of Andy Dufresne's journey from being wrongly convicted to finding redemption and freedom was beautifully portrayed by Tim Robbins and Morgan Freeman. The cinematography was stunning, capturing the essence of life in prison, the relationships formed, and the struggles faced. The script was flawless, with every word carefully chosen to convey the emotions and thoughts of the characters. It was truly a masterpiece of cinema. ",1
"I recently watched a classic horror movie and found it to be quite creepy. The plot was well-developed and the characters were well-written. However, the special effects were a bit naughable and took away from the overall experience.",0
